names	celltype
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_151	9
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_151	NeuralTube_Somites
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_151	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_151	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_151	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_151	9
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_151	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_151	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_87	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_87	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_87	12
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_87	NeuralTube_Somites
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_87	Mesoderm_heart
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_87	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_87	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_87	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_87	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_87	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_87	0
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_87	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_87	PGCs
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_87	2
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_87	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_87	10
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_87	Haemogenic
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_87	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_87	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_87	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_87	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_87	PGCs
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_87	PGCs
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_318	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_318	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_318	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_318	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_318	Endoderm
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_318	2
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_318	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_318	12
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_318	10
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_318	Endoderm_node
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_318	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_318	Endoderm_node
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_318	18
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_318	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_318	9
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_318	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_318	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_318	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_318	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_318	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_318	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_318	Somite_wavefront
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_310	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_310	12
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_310	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_310	Tailbud
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_310	9
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_310	Neural_tube_2
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_310	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_310	10
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_310	0
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_310	12
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_310	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_310	9
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_310	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_310	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_310	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_310	2
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_310	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_310	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_310	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_310	NeuralTube_Somites
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_310	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_310	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_310	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_310	Endoderm
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_119	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_119	9
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_119	12
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_119	Tailbud
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_119	Mesoderm_heart
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_119	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_119	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_119	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_119	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_119	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_119	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_119	9
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_119	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_119	3
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_119	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_119	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_119	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_119	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_119	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_119	Somite_wavefront
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_119	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_119	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_119	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_333	10
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_333	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_333	Endoderm_node
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_333	12
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_333	Somite_wavefront
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_333	9
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_333	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_333	9
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_333	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_333	NeuralTube1
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_333	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_333	Somite_wavefront
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_333	9
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_333	0
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_333	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_333	Endoderm_node
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_333	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_333	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_333	9
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_333	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_333	3
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_94	2
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_94	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_94	PGCs
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_94	Mesoderm_heart
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_94	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_94	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_94	2
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_94	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_94	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_94	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_94	9
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_94	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_94	NeuralTube1
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_94	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_94	Tailbud
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_94	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_94	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_94	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_94	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_94	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_94	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_94	9
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_94	3
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_263	3
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_263	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_263	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_263	10
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_263	Neural_tube_2
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_263	PGCs
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_263	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_263	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_263	12
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_263	PGCs
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_263	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_263	10
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_263	9
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_263	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_263	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_263	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_263	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_263	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_263	10
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_263	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_263	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_263	NeuralTube_Somites
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_235	2
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_235	2
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_235	Mesoderm_heart
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_235	3
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_235	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_235	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_235	10
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_235	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_235	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_235	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_235	Somite_wavefront
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_235	NeuralTube1
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_235	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_235	9
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_235	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_235	3
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_235	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_235	NeuralTube1
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_235	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_235	9
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_235	3
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_91	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_91	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_91	Neural_tube_2
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_91	Tailbud
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_91	3
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_91	Somite_wavefront
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_91	Somite_wavefront
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_91	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_91	Tailbud
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_91	PGCs
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_91	0
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_91	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_91	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_91	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_91	3
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_91	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_91	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_91	9
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_91	9
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_91	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_91	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_91	NeuralTube_Somites
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_362	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_362	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_362	12
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_362	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_362	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_362	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_362	Endoderm_node
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_362	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_362	0
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_362	9
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_362	Haemogenic
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_362	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_362	PGCs
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_362	Endoderm_node
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_362	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_362	Endoderm_node
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_362	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_362	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_362	0
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_362	NeuralTube1
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_362	NeuralTube1
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_362	2
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_303	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_303	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_303	Mesoderm_heart
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_303	NeuralTube_Somites
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_303	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_303	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_303	Tailbud
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_303	PGCs
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_303	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_303	10
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_303	Somite_wavefront
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_303	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_303	3
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_303	2
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_303	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_303	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_303	9
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_303	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_303	PGCs
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_303	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_303	Haemogenic
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_299	10
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_299	Somite_wavefront
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_299	2
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_299	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_299	10
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_299	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_299	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_299	Endoderm
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_299	Haemogenic
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_299	10
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_299	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_299	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_299	9
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_299	Haemogenic
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_299	10
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_299	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_299	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_299	Endoderm_node
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_299	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_299	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_299	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_299	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_299	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_299	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_299	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_320	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_320	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_320	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_320	Somite_wavefront
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_320	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_320	12
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_320	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_320	12
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_320	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_320	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_320	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_320	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_320	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_320	18
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_320	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_320	Tailbud
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_320	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_320	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_320	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_320	PGCs
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_320	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_320	NeuralTube1
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_320	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_64	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_64	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_64	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_64	Tailbud
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_64	3
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_64	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_64	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_64	2
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_64	0
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_64	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_64	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_64	Somite_wavefront
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_64	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_64	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_64	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_64	PGCs
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_64	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_64	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_64	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_64	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_64	Somite_wavefront
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_64	Somite_wavefront
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_64	3
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_345	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_345	Haemogenic
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_345	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_345	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_345	9
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_345	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_345	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_345	PGCs
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_345	0
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_345	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_345	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_345	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_345	PGCs
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_345	NeuralTube1
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_345	2
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_345	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_345	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_345	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_345	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_345	Haemogenic
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_345	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_345	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_345	9
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_345	Somite_wavefront
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_284	PGCs
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_284	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_284	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_284	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_284	Neural_tube_2
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_284	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_284	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_284	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_284	12
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_284	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_284	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_284	2
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_284	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_284	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_284	NeuralTube1
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_284	0
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_284	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_284	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_284	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_284	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_284	PGCs
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_284	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_284	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_284	3
