,QC,enrichment,coverage
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_182,good,81.5406192685295,50.91
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_103,good,100.0,31.454
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_384,good,74.21875000000001,53.914
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_336,good,86.98132780082987,31.2
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_343,good,92.37113402061856,51.32
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_195,good,80.43781257686317,30.582
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_82,good,79.26968429060479,31.378
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_108,bad,64.09495548961425,31.062
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_104,good,75.7385854968666,37.994
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_112,good,69.79714500375658,34.126
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_142,good,71.99082919373328,31.134
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_39,bad,52.79940674823877,33.132
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_172,bad,59.52626158599381,41.376000000000005
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_60,good,80.41237113402062,31.474000000000004
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_330,good,76.58450704225352,34.816
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_96,bad,56.12316305108468,30.792
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_67,good,90.01234737275347,45.16
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_339,good,70.32761452819858,39.18
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_113,good,85.50087873462215,33.696
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_61,good,72.7217125382263,31.55
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_355,good,79.93197278911566,39.054
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_152,good,83.37443783548528,33.322
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_13,good,74.66323513306318,46.028000000000006
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_219,good,81.79217423403472,44.85
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_124,good,72.78067885117491,33.526
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_212,good,82.44342740910247,30.568
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_20,good,79.54720864419862,31.26
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_257,good,70.2827763496144,32.198
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_98,good,81.45621433887372,31.278
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_328,good,77.85098834262544,41.010000000000005
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_337,good,73.17744154057772,35.346
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_301,good,79.77855477855478,31.496
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_234,good,72.86282306163022,30.822
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_105,good,81.05636431504293,29.906
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_95,good,69.04337492572787,31.26
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_75,bad,59.472817133443165,29.364
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_287,good,87.36263736263737,31.15
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_154,bad,64.63675213675214,33.926
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_42,good,75.69193742478942,31.486
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_126,bad,63.22086623594161,47.204
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_296,good,71.60015497869043,42.468
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_229,good,73.88167388167388,49.07
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_92,good,76.19839290662233,35.108
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_281,good,71.47427352705944,31.848
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_158,good,80.87787918296392,36.95
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_188,good,72.88578901482127,30.916
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_43,good,87.3678756476684,30.836
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_159,good,75.00949487276871,34.605999999999995
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_99,good,66.53645833333334,32.684000000000005
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_89,good,78.60131500298864,32.402
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_136,good,88.7470071827614,33.86
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_251,good,82.51028806584361,39.982
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_181,good,82.8793774319066,51.08200000000001
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_297,good,69.49541284403668,50.574
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_38,good,76.70047521100787,42.236
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_216,good,77.68942937324604,32.32
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_129,good,65.46310832025117,38.248
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_332,good,79.02834008097166,37.302
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_344,bad,60.36866359447005,34.154
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_261,good,77.19233603537215,34.056
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_202,good,78.57954545454545,30.754
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_59,good,74.70206983065023,29.94
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_293,good,73.2868757259001,38.176
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_51,good,72.6530612244898,44.538
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_157,good,70.45092838196287,33.694
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_306,good,80.0,35.587999999999994
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_208,good,82.44680851063829,53.872
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_353,good,65.83860061737468,30.888
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_211,good,75.30446549391068,28.886
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_31,good,84.26832888097357,33.768
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_285,bad,64.2203583682806,31.718000000000004
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_110,bad,60.6733371856087,32.608
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_272,good,69.19967663702508,32.478
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_354,good,71.44351464435145,32.27
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_102,good,90.6022763199494,34.618
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_28,good,81.7128817128817,31.064000000000004
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_127,good,71.64711881693015,47.086
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_258,good,85.19021739130434,33.39
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_86,good,79.52999381570811,29.132
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_27,bad,56.62599915860329,42.528
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_367,good,83.73590982286633,45.532
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_109,good,74.0530303030303,33.846
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_282,good,87.90697674418605,50.618
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_274,good,88.45181230682772,32.612
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_3,good,71.80685358255452,30.422
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_213,bad,64.49101796407186,33.57
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_35,good,71.54427645788337,40.846
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_238,good,72.27635075287864,37.022
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_237,good,69.03847023190633,37.666
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_137,good,80.77659283565765,49.942
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_221,good,75.29688670161548,47.274
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_165,bad,58.05535841022002,31.664
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_324,good,78.96318557475583,32.464
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_291,bad,63.897280966767376,31.28
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_380,good,65.45171877699086,37.622
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_161,good,83.98494668618021,37.87
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_62,good,84.61876832844577,33.888
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_307,good,65.69583830444242,34.332
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_292,bad,55.73997233748271,40.32
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_304,good,65.16059822048338,32.158
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_331,good,80.19004337946704,34.878
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_254,good,77.72003897369275,53.502
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_209,good,76.00713921468639,50.802
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_160,good,69.60093896713614,31.888
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_323,good,81.75473579262214,31.996
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_201,bad,60.61036195883606,33.188
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_40,good,78.41932841932842,32.546
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_277,good,82.02247191011236,52.084
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_289,good,85.07286912998676,36.686
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_11,good,86.99592206615314,28.842
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_144,good,78.8583509513742,30.46
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_81,good,85.15959197104311,36.14
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_342,good,83.35785432837841,39.726
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_329,good,78.34801762114537,33.76
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_100,bad,62.41841291652352,33.784
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_222,good,82.04203585411084,33.452
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_63,bad,44.26787741203179,29.778
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_191,bad,64.19477463343993,30.586
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_199,bad,51.27777777777778,36.896
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_178,good,76.7866458007303,40.012
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_249,good,65.0778888630551,36.668
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_247,good,77.49110320284697,33.594
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_9,good,74.80854494155582,32.658
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_290,bad,54.81989708404803,31.606
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_80,good,77.25067385444743,51.678
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_164,good,78.60821155184411,50.312
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_116,good,87.66980146290493,31.068
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_230,good,75.04798464491363,52.786
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_52,bad,57.24465558194775,30.698
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_359,good,83.10151546605772,35.5
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_317,good,75.40500736377025,51.046
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_30,good,71.23287671232877,31.392
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_79,good,87.23131215912737,32.186
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_185,good,78.98060055426987,45.524
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_236,bad,51.56826568265684,28.194000000000003
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_273,good,82.88337924701563,35.120000000000005
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_233,good,71.91478942213516,45.938
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_242,good,67.33766233766235,48.162
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_55,good,74.21253028729664,43.382
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_140,good,72.32245681381957,31.852000000000004
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_255,good,84.25874896665748,32.322
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_319,good,65.63517915309446,47.15
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_139,good,82.70700636942675,39.272
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_270,good,73.1106243154436,33.85
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_10,good,66.90245718540581,38.302
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_326,good,83.71918961675203,45.2
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_174,bad,58.95816890292029,40.702
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_14,good,78.12624057165543,33.056000000000004
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_280,bad,62.4964323090096,33.4
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_267,good,81.57690516839983,32.846
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_85,good,66.75221651889875,31.052000000000003
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_45,good,82.61451915349586,33.356
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_275,good,77.64721158215929,38.856
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_122,bad,64.31567651936396,41.642
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_22,good,81.58694001518603,32.526
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_107,good,72.76595744680851,35.372
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_244,good,75.1951219512195,47.738
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_232,good,76.58856607310216,49.06
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_264,good,68.8833365366135,34.828
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_376,good,76.08695652173914,35.314
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_369,good,78.98279730740462,52.894
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_117,good,71.10655737704919,34.11
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_311,good,68.1257014590348,32.332
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_260,good,75.64469914040113,48.442
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_187,good,80.53204353083436,32.938
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_176,good,74.50886184070042,34.812
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_53,bad,64.22575459903554,35.402
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_214,good,85.90201582036234,41.964
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_88,good,79.29806714140385,32.12
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_366,good,80.28020236837716,35.446
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_170,bad,59.03083700440528,32.128
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_32,good,65.51065860642696,37.172
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_253,good,77.60898282694848,44.008
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_155,good,77.46158224245873,32.148
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_175,good,69.19086480673118,33.594
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_220,good,81.82819383259911,36.124
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_123,good,77.31902009358659,28.464
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_224,good,73.62093352192362,52.858
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_256,good,80.359565807327,29.264000000000003
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_163,good,81.25734430082255,34.532000000000004
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_114,good,87.511139401655,37.56
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_115,good,80.99838969404188,29.26
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_334,bad,57.030927835051536,33.552
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_8,good,73.24151500245942,36.466
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_4,good,88.7023792147132,31.954
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_327,good,82.0347194186516,33.244
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_231,good,78.33389601620526,43.768
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_198,good,87.04883227176221,44.522
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_250,bad,55.82822085889572,40.622
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_162,good,67.94019933554817,31.514
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_259,good,76.98799091204154,35.002
PZ-MB-TChIC-mESCs-rep4-H3K4me3-3_294,good,79.37219730941703,51.244
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_310,good,86.05473554735549,38.846
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_241,bad,60.45576407506703,32.082
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_125,good,84.78214209057737,32.116
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_235,good,79.82326951399116,32.0
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_197,good,81.84067293419098,29.966
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_196,good,71.30358705161854,30.464
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_383,good,79.74413646055436,32.636
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_156,good,80.52364413571999,33.008
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_302,good,94.05940594059406,41.272
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_226,good,80.77341389728095,32.602
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_346,good,79.89749430523919,29.406
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_119,good,70.15526164462335,29.07
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_58,good,77.89153292750413,31.282
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_120,bad,58.11359026369167,32.6
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_71,bad,60.89338390223347,31.508000000000003
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_205,good,78.54241877256318,29.728
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_66,good,88.50508539627712,30.058
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_263,good,79.72887767969735,30.272
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_375,good,79.05027932960895,30.06
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_347,good,82.27673649393604,35.306
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_2,bad,49.11158493248046,32.276
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_29,good,85.02072232089995,33.096
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_78,good,82.3756073044061,32.898
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_351,good,70.6364701288559,28.316000000000003
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_33,bad,49.87468671679198,29.47
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_382,good,78.4329244163039,30.262
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_135,good,76.5377855887522,33.476
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_153,bad,55.94900849858357,29.822
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_24,bad,64.54545454545453,29.07
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_349,good,75.33718689788054,47.242
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_101,good,81.70090778786431,36.988
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_298,good,88.07615230460922,28.922
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_5,good,74.19436691195128,32.508
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_206,good,85.60693641618496,29.344
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_74,good,85.66899175649968,34.068
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_333,good,69.23361717882267,33.542
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_299,good,83.80213385063044,34.584
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_87,good,73.95306028531984,30.082
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_83,good,85.9882005899705,48.094
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_147,good,84.76953907815631,30.42
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_47,good,82.54963427377221,33.136
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_350,good,76.9982238010657,50.142
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_288,good,72.671568627451,34.19
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_361,good,81.06080900080363,31.436
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_151,good,67.93139293139293,34.81
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_150,bad,58.939945404913566,33.362
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_141,good,72.21545952525868,33.12
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_12,good,86.17992177314211,32.042
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_271,good,89.60369163952225,31.028
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_372,good,74.85101311084625,35.43
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_204,good,81.20010301313418,30.774
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_312,good,74.78180983004134,29.596
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_76,good,81.64009111617312,34.706
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_23,good,67.04316256555062,32.402
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_200,good,94.11764705882352,30.316
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_184,good,74.75915221579962,36.412
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_345,good,89.74228552051542,31.406
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_322,bad,58.50961538461539,43.24
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_128,good,76.4775135389687,32.804
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_362,good,68.09815950920245,35.84
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_262,good,78.10363836824695,31.298
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_149,good,79.16353618832957,31.292
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_56,good,82.85714285714286,33.004
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_6,bad,60.51212938005391,31.642
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_268,good,85.81912878787878,31.722
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_303,good,80.51086082059533,31.756
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_318,good,66.62857142857142,37.732
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_64,good,81.0126582278481,33.054
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_300,good,76.79985601151908,33.812
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_360,good,76.0951188986233,31.996
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_265,good,71.73469387755102,48.548
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_240,good,74.0809968847352,31.058000000000003
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_94,good,76.0506863780359,32.029999999999994
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_186,good,98.53801169590642,33.078
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_269,good,76.9811320754717,30.958
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_148,good,88.03986710963454,46.752
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_46,good,77.74725274725273,31.594
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_180,good,86.2074232472888,30.11
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_173,good,83.83215521130998,30.066
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_266,good,77.5286757038582,31.066
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_225,good,69.24167257264351,43.848
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_41,good,79.5524875029755,30.222
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_228,bad,64.94780464774695,33.894000000000005
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_37,good,75.47024952015354,35.160000000000004
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_207,good,70.0241092954728,33.256
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_91,good,73.99244332493701,31.948
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_320,good,81.64794007490637,34.648
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_134,good,72.68275620846451,30.524
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_44,good,81.80428134556574,31.904
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_335,good,71.04988520141933,29.838
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_370,good,83.25581395348837,54.08
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_341,good,78.86782786885247,34.376
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_374,good,82.79295379116671,30.776
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_279,good,78.86044591246903,31.66
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_368,good,92.60780287474331,50.076
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_166,good,81.48371531966225,30.906
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_348,bad,46.7359050445104,33.486
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_34,good,70.19572953736657,30.2
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_195,good,71.22241086587437,49.208
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_72,good,67.37766624843161,33.364
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_336,good,86.8181818181818,29.782
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_131,good,84.7090663058187,31.47
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_330,good,77.08737864077669,31.926
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_68,good,83.48140340310194,31.77
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_54,good,73.6470588235294,30.986000000000004
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_48,good,90.05761758006162,35.802
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_314,bad,42.8646105593309,32.836
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_243,bad,54.460492778249794,29.85
PZ-MB-TChIC-mESCs-rep4-H3K4me3-4_223,good,76.61351556567956,31.768
