,QC,enrichment,coverage
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_165,good,87.13537771129394,46.148
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_251,good,80.48484848484848,55.718
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_201,good,84.05640180131407,47.496
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_272,good,88.68866695614416,46.1
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_31,good,84.30063137445362,46.402
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_137,good,76.53407300785184,59.13
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_354,good,85.0943656150985,49.496
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_21,good,85.05401891782849,53.034000000000006
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_289,good,86.6098807495741,43.152
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_18,good,74.16026758373768,51.24
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_96,good,89.19514884233737,40.198
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_40,good,80.27595966743321,39.194
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_332,good,80.32027965421135,56.330000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_28,good,84.83125928201977,53.400000000000006
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_209,good,87.19327267714363,48.374
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_306,good,79.49794881812853,49.726
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_157,good,89.52268361164475,49.848
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_329,good,83.55420837445368,44.316
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_256,good,86.8885995908499,51.526
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_260,good,89.38522107813446,49.636
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_319,good,85.73773434895233,50.574
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_326,good,86.15142310721116,45.9
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_22,bad,55.33959379777244,38.194
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_270,good,81.07564235633036,57.978
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_185,good,82.10665491405905,36.178
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_273,good,73.95315826827537,43.512
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_176,good,87.28363255776509,45.098
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_244,good,82.71758870246389,46.07
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_253,good,75.6612283534718,51.806
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_163,good,85.83532478818161,42.276
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_294,good,84.73656535913344,58.38
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_178,good,80.7413707146837,49.72
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_8,good,76.42099681866385,41.388000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_79,good,84.65025906735752,35.370000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_191,good,85.46161565479179,44.708
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_114,good,83.39386349405135,40.02
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_107,good,79.01928421982662,58.96
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_230,good,80.89654069612493,50.694
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_30,good,83.85852090032154,44.106
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_249,good,82.30834808839921,53.906
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_250,good,87.09651517584712,54.004
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_187,good,79.68385909927096,54.662
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_275,good,68.82709127607085,54.236
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_280,good,85.20437535981578,54.844
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_122,good,88.294133549608,45.684000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_214,good,75.04714016341923,48.196
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_123,good,79.08649868620482,58.498000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_164,good,85.37219101123594,54.14
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_174,good,82.88463472692528,50.708
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_232,good,90.2913333822558,46.238
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_115,good,75.47895179811987,57.376000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_290,good,88.67892694449132,48.796
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_242,good,79.50587088822859,54.844
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_45,good,88.44182222652093,45.946
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_81,good,87.24714160070361,47.878
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_317,good,82.11859564472095,42.072
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_85,good,79.21437644905971,54.926
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_55,good,86.9969040247678,50.382000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_116,good,80.54755043227664,43.858
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_80,good,79.88887756142317,54.84
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_52,good,84.85680659081993,45.722
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_220,good,73.1534090909091,52.894
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_63,good,87.29130005579637,50.98
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_255,good,85.12559323995833,52.080000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_236,good,84.19301164725455,47.358
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_359,good,83.17503392130257,47.628
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_334,good,89.9611011370437,47.044
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_162,good,86.15586361933309,41.554
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_88,good,86.30887185104052,53.104
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_311,good,83.53596757852077,54.364
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_222,good,79.40035354346978,58.882
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_14,good,82.3283752860412,47.302
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_117,good,80.94811978440472,60.034
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_233,good,83.91889800340503,42.432
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_267,good,89.76947040498445,49.898
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_10,good,91.84905660377358,44.604
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_376,good,82.96298725790845,59.088
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_198,good,82.0241869202771,49.566
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_53,good,84.53535282044024,54.690000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_264,good,85.33735002337298,44.91
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_327,good,85.8974358974359,47.868
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_175,good,84.14246343014628,54.562
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_140,good,84.80876829922587,47.856
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_170,good,84.10351201478743,53.714
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_259,good,81.92043439716313,45.178
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_231,good,84.90062806504348,50.026
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_7,good,82.10299784795554,55.04
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_369,good,83.31453787693063,46.526
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_9,good,88.31378892033969,51.248000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_139,good,86.79404090564769,54.318
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_247,good,85.4813370171732,53.882
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_155,good,83.5049504950495,40.148
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_224,good,80.14937933936463,38.4
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_4,good,81.27858818949575,53.92400000000001
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_32,good,85.87446006800845,45.27
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-1_366,good,84.49303025044827,47.152
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_341,good,85.98000926722712,48.306
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_2,good,81.85853033482515,53.414
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_382,good,84.05753548157962,58.004
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_318,good,87.44792286632544,52.388
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_240,good,85.71826280623608,43.078
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_228,good,85.6913613265579,50.386
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_66,good,78.76687194869012,54.81
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_78,good,85.20168855534709,54.39000000000001
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_310,good,81.14068975205451,58.392
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_23,good,85.01752127583494,44.708
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_268,good,80.1377181526772,59.67400000000001
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_346,good,85.1664984863774,48.312
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_333,good,81.00854467775657,60.086
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_186,good,77.32289978581385,58.146
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_383,good,76.77261613691931,58.2
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_56,good,89.0282131661442,41.746
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_47,good,75.47535400128727,59.644
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_64,good,82.38603894676687,54.434000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_120,good,81.55863904200721,54.938
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_204,good,76.59732540861812,48.048
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_196,good,88.33017077798863,48.982
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_44,good,83.45166959578208,55.104
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_76,good,86.0320482310011,56.318
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_320,good,81.15116692937406,54.346
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_207,good,83.84457377610408,47.556
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_83,good,86.01978933929142,54.162
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_372,good,82.2072072072072,43.192
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_241,good,70.78064870808136,55.84400000000001
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_156,good,80.64837078185889,50.684
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_94,good,86.36382188482102,50.546
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_166,good,82.79232687793429,55.184
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_368,good,73.8235707262256,44.588
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_350,good,81.53542078435453,43.830000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_322,good,80.25849879047809,54.28
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_362,good,84.11038166240124,59.386
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_303,good,84.10041841004184,50.374
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_134,good,81.57534246575344,41.476
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_58,good,79.6749250433959,45.538
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_141,good,86.29013467542754,57.682
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_298,good,83.3943679757545,47.996
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_271,good,79.11838636502974,42.120000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_46,good,82.5799447295697,44.544
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_147,good,83.84904569115096,51.232
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_71,good,83.69279326670171,50.956
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_266,good,74.65753424657532,53.946000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_119,bad,60.63526834611173,49.296
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_205,good,82.43970154433454,41.542
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_74,good,81.4715376029443,60.004000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_184,good,83.39297548045063,48.17
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_180,good,79.63082186741224,59.212
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_284,good,83.46375617792421,46.538
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_375,good,83.13515081206498,46.46
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_235,good,81.1529933481153,52.72
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_153,good,83.82445706046677,51.51
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_288,good,85.73265699792812,48.542
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_128,good,84.09999273308624,52.734
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_351,good,85.16493208678779,44.036
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_374,good,80.75910573258417,49.45
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_6,good,85.5166802278275,46.228
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_206,good,82.0360467419291,43.830000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_300,good,80.62757905421806,48.014
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_29,good,81.60305138467324,52.476
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_91,good,84.83311081441921,39.916
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_125,good,82.08603417796112,52.566
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_361,good,82.44327627263333,58.798
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_360,good,87.05357142857146,52.582
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_150,good,81.71632327271101,55.532
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_5,good,91.3348776603446,48.944
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_335,good,81.0837909687152,54.308
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_149,good,80.06983717311267,51.966
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_41,good,80.60002325671537,45.456
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_348,good,81.28270042194093,51.470000000000006
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_173,good,83.56149381228781,46.836
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_37,good,80.47084002140183,54.19199999999999
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_151,good,84.69259723964869,44.092
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_263,good,80.06398720255947,42.67
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_269,good,80.34188034188034,58.42
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_345,good,78.52274663486112,55.35600000000001
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_347,good,84.29145553031627,50.964
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_312,good,84.39588688946014,42.712
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_200,good,84.07934000351062,49.038
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_262,good,73.46403879888555,51.53
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_135,good,79.21695613776862,39.502
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_197,good,81.08292313517606,52.278000000000006
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_370,good,87.5052498950021,47.342
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_349,good,82.1907923221244,49.69
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_87,good,81.25159969285896,40.22
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_148,good,81.01349369316515,43.936
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_279,good,82.58999791912325,45.314
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_34,good,80.23488255872067,43.746
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_265,good,82.34073013600572,55.814
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_226,good,82.87134301213509,54.116
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_101,good,83.30903790087463,46.632
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_299,good,85.66836324671846,46.25
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_33,good,79.63685354726108,59.666
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_24,good,82.5006977393246,40.416
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_302,good,89.6989966555184,46.772000000000006
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_252,good,85.22545889864327,49.830000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_308,good,82.62608022700891,54.02
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_130,good,85.74401664932364,50.52
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_146,good,89.1178177597214,48.64
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_245,good,82.77294038847957,49.138
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_357,good,78.71081366678408,49.108
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_377,good,78.12726436924898,54.898
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_112,good,83.15266485998194,42.26
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_108,good,83.01559792027729,54.816
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_183,good,79.18745545260157,55.602
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_217,good,80.4494422540629,60.074000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_325,good,83.08131241084166,42.120000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_330,good,76.02765818656229,59.182
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_82,good,72.96613003391774,54.478
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_295,good,83.54783354783356,50.63999999999999
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_358,good,76.63274380001974,60.212
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_39,good,88.64625427416848,50.662
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_93,good,80.29276151324926,53.502
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_189,good,80.50123064611952,55.43599999999999
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_316,good,80.02879297565426,59.358
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_168,good,82.96111197875999,42.486
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_379,good,79.79693461812067,45.28
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_167,good,85.68608094768015,53.288
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_309,good,84.10214168039538,44.744
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_378,good,84.6938775510204,49.454
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_16,good,77.85619527726186,50.782
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_352,good,91.76557863501483,48.272
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_283,good,84.38184663536776,50.462
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_17,good,77.29812087353987,44.22
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_50,good,78.11272584446189,57.614
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_343,good,83.01315988504008,47.822
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_103,good,82.46869409660108,51.348000000000006
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_218,good,76.41684322033898,43.144
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_246,good,81.37474770127831,48.592
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_177,good,79.65646004480955,51.398
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_276,good,90.59936908517348,46.128
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_118,good,75.74445150237723,53.76
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_90,good,81.0757589037894,59.584
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_77,good,81.27692910301606,53.998000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_36,good,83.6042316890276,48.826
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_57,good,83.77162629757787,44.35
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_131,good,85.31145451648875,49.562
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_172,good,80.08095366221735,58.962
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_243,good,77.94952721372982,54.188
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_70,good,79.80186008896077,47.786
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_68,good,79.7353597973536,52.21
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_142,good,74.81520591341078,56.446
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_203,good,82.75294617262978,46.75
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_278,good,83.49250483558995,49.41
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_239,good,80.69143181800492,54.472
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_381,good,79.45371894349087,54.132000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_143,good,85.32498042286608,46.778
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_364,good,74.24944133173558,48.09
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_26,good,80.56282722513089,40.79
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_104,good,84.12886942320542,49.218
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_19,good,83.4633877197131,47.486
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_384,good,83.92970466194778,53.54
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_340,good,85.11213185625508,50.344
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_106,good,85.21925789635081,51.012
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_321,good,81.05250996476227,53.788
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_373,good,83.98180899444164,44.586
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_133,good,88.2445449184195,50.592000000000006
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_305,good,81.45544582633691,53.032
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_371,good,86.19697528587238,47.726
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_248,good,83.84923525127459,48.51
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_286,good,79.69179320318148,54.7
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_48,good,81.6787206324963,59.202
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_179,good,80.52264134091517,60.042
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_65,good,84.91537321581781,46.78
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_182,good,80.19851530569689,45.476
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_15,good,77.12227351475826,58.120000000000005
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_195,good,79.33362636463998,58.916
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_69,good,80.02564102564102,53.56
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_336,good,89.89041095890411,48.21
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_227,good,80.73633691482472,54.952
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_363,good,86.42628205128206,47.318
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_215,good,82.7098919368246,46.03
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_356,good,76.93834825295986,52.194
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_111,good,84.20752565564426,50.28
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_190,good,82.5965689833034,58.556
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_192,good,83.49887963613257,49.346
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_84,good,78.44737132759002,54.656000000000006
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_365,good,88.73971416197489,45.792
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_194,good,86.49630891538898,44.234
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_138,good,87.41128128502054,41.206
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_132,good,81.47495595268059,48.768
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_210,good,84.42581726739314,50.91
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_193,good,81.1279328876655,51.964
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_54,good,81.00773518862624,52.900000000000006
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_314,good,83.75280124116532,49.862
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_223,good,83.09043020193153,48.322
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_201,bad,62.8178243774574,47.982
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_211,good,86.00054156512319,47.918
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_62,good,84.69691950977145,46.254
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_31,good,83.60327132777422,50.268
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_282,good,80.68907785169847,47.412
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_287,good,83.14133183478505,49.516
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_102,good,77.49501992031873,47.878
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_92,good,84.09308615540655,53.884
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_221,good,82.22047949809543,45.668
PZ-MB-TChIC-Gastd4-rep3-H3K27me3-2_154,good,83.05400372439479,50.462
