index,pseudotime,pseudotime2
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_173,1.1908749,29.669384
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_5,1.8803596,30.268896
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_74,0.64687455,29.168308
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_101,1.937072,26.729929
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_184,1.2854499,27.407637
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_362,4.634041,33.043247
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_58,2.7769442,31.279867
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_2,0.89752394,29.328987
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_284,1.57963,27.025494
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_226,4.8991227,33.350883
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_347,0.82383436,27.88942
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_348,0.70509136,28.764591
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_29,5.41817,23.326878
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_112,0.5698609,29.08709
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_338,4.8077574,33.279823
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_167,2.8023946,31.301975
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_17,3.773615,32.25846
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_283,1.2720213,29.804758
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_70,1.9463079,30.445675
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_104,0.93260986,29.42464
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_227,0.5153388,29.011217
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_146,1.9388387,30.448553
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_252,0.78869563,29.283926
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_36,3.9194663,32.401432
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_72,4.050667,32.519638
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_179,0.7963697,27.907297
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_357,4.218431,32.694283
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_133,0.81258017,28.112516
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_132,0.25957307,28.328806
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_90,2.5252967,31.030401
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_295,1.6776385,26.941666
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_57,0.3954749,28.585094
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_325,3.0370088,31.524504
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_193,6.173831,22.679049
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_305,0.6071592,28.965744
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_343,0.8128655,29.270542
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_278,4.2445126,32.625885
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_248,2.256162,30.768827
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_363,1.0657451,29.556704
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_384,0.2183886,28.379663
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_82,4.663194,33.132587
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_243,4.7751,33.252834
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_189,0.99349076,29.507166
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_309,2.5592108,31.070038
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_276,0.65029323,29.141897
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_103,3.128906,25.7834
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_84,1.2822951,29.79706
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_340,1.6402341,30.023973
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_16,0.54224753,28.859726
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_168,2.1767492,30.681232
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_381,1.5861657,30.043238
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_308,1.8167272,30.341753
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_223,0.90286446,27.78117
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_336,1.2666528,29.67954
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_118,3.408815,25.42502
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_172,0.5620621,28.092373
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_39,0.90294147,29.365782
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_60,0.6158424,28.807064
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_130,1.1090379,29.601336
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_65,1.5946157,27.229177
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_210,2.8173304,31.292397
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_192,1.0777665,27.799383
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_142,1.089758,29.601038
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_246,1.4345756,29.918581
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_69,0.44073296,28.980537
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_50,1.012962,27.758059
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_177,1.7190259,30.128813
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_330,1.8182682,26.800104
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_93,0.62671185,28.652334
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_171,0.36827978,28.793678
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_315,0.9513529,27.638775
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_358,2.2630062,30.450016
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_54,0.46530744,28.505287
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_365,0.7550559,29.219883
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_194,0.82114506,29.348501
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_26,2.1773326,26.629242
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_379,1.4505947,27.325191
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_373,0.8473345,29.33963
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_195,0.9897795,29.409868
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_239,1.0000762,27.838236
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_245,3.6656222,25.19422
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_352,0.7888842,28.042353
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_356,0.90042406,28.020128
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_143,0.47975722,28.666508
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_215,2.4055157,30.84207
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_321,0.85620767,29.35339
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_203,1.1706793,29.681915
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_314,1.915891,26.781391
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_108,2.3172827,30.814774
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_131,0.625766,29.139826
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_190,1.2984102,27.519522
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_111,0.41465867,28.956244
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_15,2.419069,30.913969
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_217,1.1240038,29.182398
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_19,0.8207043,27.917171
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_68,4.0423665,32.250076
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_182,3.9122589,32.349056
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_183,1.715618,30.099535
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_48,1.3460361,27.468163
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_286,2.4729574,30.973074
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_218,2.5052342,31.019978
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_364,4.697836,33.05508
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_126,1.8036261,27.09757
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_27,0.6557744,29.16812
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_301,2.903302,31.403442
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_274,0.5454558,29.080421
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_251,3.7700999,32.259804
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_353,2.3316267,30.84383
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_99,1.3694831,29.882496
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_13,4.454609,32.91139
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_92,0.6274092,27.922121
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_344,4.573267,33.042595
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_289,2.3806899,26.417324
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_102,1.6180828,30.105919
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_160,0.4906992,28.635386
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_181,12.682512,15.440413
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_323,0.7064853,29.197758
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_211,3.285928,31.778864
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_212,2.8150413,31.25124
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_272,2.6360166,26.12445
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_59,3.9326067,32.36209
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_221,2.640722,31.11757
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_331,1.0143044,29.343134
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_137,4.604928,33.052654
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_306,1.1808732,29.701828
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_208,0.38414028,28.55063
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_159,2.1078496,30.381456
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_136,2.377152,30.878029
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_202,2.454055,30.960396
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_95,2.7172604,31.218508
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_154,4.4784656,32.92967
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_209,0.18099874,28.414494
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_3,0.84334284,27.799711
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_258,3.3338585,31.835464
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_293,0.76410806,27.928104
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_324,7.9304523,20.895039
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_261,1.3305998,29.843891
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_282,1.473642,29.915731
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_165,4.5774093,33.053577
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_355,2.1455414,30.670334
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_332,0.6305364,29.173878
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_237,4.841332,33.2953
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_51,5.077559,23.663887
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_292,0.89522034,27.992682
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_158,0.30043244,28.4715
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_144,1.0231161,27.56645
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_380,3.5967875,32.089188
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_98,3.6832292,25.014042
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_28,1.1973306,29.684566
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_75,4.186443,32.53358
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_297,3.5718863,32.068893
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_257,0.5365818,28.983
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_157,2.9790773,31.477524
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_129,0.2969483,28.817478
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_110,2.3257673,30.826849
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_354,0.7196932,28.336922
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_229,3.044958,31.50636
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_367,2.4805243,30.989138
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_219,2.0874898,30.612072
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_11,0.620579,29.121342
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_339,1.9815707,30.50189
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_96,4.321692,32.803436
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_21,5.8918805,34.345108
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_40,4.3308606,24.456621
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_152,0.9061969,29.356539
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_18,3.4983087,31.957474
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_67,1.7254415,27.009493
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_234,3.2848496,31.78678
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_281,5.03458,33.498005
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_287,3.6182702,32.108765
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_285,1.6831206,30.196321
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_238,0.5253633,28.751713
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_127,1.1442596,27.640337
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_89,1.7714003,27.04321
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_105,3.0888996,31.58535
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_86,2.8907754,31.297764
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_43,2.7283766,31.224867
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_307,1.0273473,29.52899
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_61,3.1915724,31.653372
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_291,6.2468286,34.67882
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_201,1.5181719,30.031288
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_38,2.1677725,30.670542
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_20,0.29056424,28.784376
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_328,1.795868,30.325047
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_277,2.0365613,30.554298
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_188,3.8826008,32.366707
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_161,0.96270454,29.432817
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_304,3.1779745,31.673885
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_35,1.0279052,29.567406
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_109,1.2343552,27.62064
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_254,3.3230271,31.82165
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_42,1.9788146,30.48856
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_329,1.8094586,30.311453
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_30,0.7254258,29.261463
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_256,2.6362865,31.14632
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_249,2.7026079,26.19202
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_311,1.9317778,30.410316
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_52,3.109459,31.562769
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_7,2.1010678,30.604893
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_85,0.7466077,29.259214
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_100,1.0865014,29.028475
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_155,4.0872464,32.52944
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_163,0.7874703,28.042948
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_273,5.6494093,34.075974
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_10,5.493173,33.939766
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_174,2.076179,30.544641
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_319,3.13689,31.63691
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_236,2.7700117,26.14258
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_80,2.5991006,26.176098
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_242,0.6357052,28.11584
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_191,1.0356735,29.549847
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_63,1.003094,29.396215
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_294,2.7067,31.210026
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_45,0.52197546,28.541664
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_250,1.1933868,27.500366
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_317,0.60979396,28.917763
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_230,3.777849,32.25973
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_187,1.8296357,30.341412
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_334,5.6139827,23.125168
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_117,2.5496385,30.99325
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_140,1.5856246,30.09733
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_275,1.4235071,29.91192
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_259,1.7368525,30.25642
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_164,4.2494817,32.72885
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_114,0.7211639,29.188475
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_178,3.3536286,31.781853
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_8,5.343225,33.81217
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_22,2.0205922,30.530453
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_139,2.5955918,31.118444
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_313,0.7437996,27.912676
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_253,2.5370317,30.895016
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_55,0.53032506,29.071163
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_185,0.66973835,27.980412
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_222,0.3698665,28.914341
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_88,1.5531225,30.068483
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_376,2.2116725,30.722773
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_115,3.0137086,31.445562
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_32,0.5233529,28.686869
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_255,0.93202263,29.463232
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_264,0.25129813,28.675152
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_270,1.1459603,29.648542
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_233,3.0940554,31.554075
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_14,1.7773362,30.276468
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_116,1.1057849,29.576237
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_214,1.0264587,28.80522
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_4,0.5994423,28.08114
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_175,3.2970972,31.798971
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_280,1.2382003,29.734426
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_198,1.2261707,29.759464
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_232,5.961511,23.178642
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_369,0.2733061,28.593931
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_107,0.6350542,28.567537
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_9,1.0847915,29.53932
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_327,3.731813,25.210175
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_290,1.7163317,30.238977
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_176,1.9865118,30.476278
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_81,1.9828224,30.511438
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_224,0.42895302,28.7704
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_170,3.2589264,25.39453
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_79,2.9534972,31.373241
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_260,1.6947594,30.216526
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_220,1.0133958,27.757215
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_366,0.21681054,28.502897
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_247,3.2420537,31.730509
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_359,1.9351234,26.853985
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_162,1.5626907,30.075863
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_326,0.29255494,28.36904
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_231,2.121421,26.609724
PZ-MB-TChIC-mESCs-rep4-H3K4me3-1_267,1.0911762,29.005198
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_345,0.32256895,28.609604
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_156,1.0335666,29.52621
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_226,2.350647,26.479116
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_76,0.6697297,28.95247
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_349,1.8002458,30.330076
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_2,3.8782616,32.36357
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_141,0.8853346,29.311836
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_46,0.38263664,28.670204
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_265,2.4448621,30.953403
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_228,1.2509863,27.503347
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_370,0.5550822,28.687828
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_184,4.373637,32.85003
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_153,1.6748902,30.1626
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_47,1.0265105,29.553104
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_12,2.867078,31.359089
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_375,12.275221,17.19804
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_225,3.400877,31.839436
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_302,4.112515,32.52064
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_368,0.8182999,29.285666
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_119,3.0703583,31.532827
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_300,1.1232208,29.483715
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_288,1.349429,29.827988
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_150,2.3626468,30.865557
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_58,1.8402722,30.355808
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_341,0.5369911,28.521076
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_310,6.604725,22.250435
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_360,2.9564235,31.464111
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_23,2.8515356,31.364325
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_351,1.1349427,27.513603
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_83,1.4269252,29.946407
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_91,1.8491007,30.253405
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_346,4.3829803,32.84222
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_207,1.4743497,29.984055
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_94,0.77496994,29.233118
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_284,1.0432748,29.570198
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_303,1.0720135,29.55372
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_44,1.3664008,29.788347
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_200,0.7556754,27.95655
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_347,0.36278334,28.444576
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_87,4.1608324,32.647793
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_78,5.2410927,33.65372
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_318,1.6007159,27.040382
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_166,0.9546513,29.378244
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_335,0.6029132,27.98482
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_34,5.9844494,34.43879
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_197,3.0436096,31.54344
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_196,3.1862457,31.627789
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_66,4.3644047,32.836765
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_382,0.746952,29.21775
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_279,2.8020155,31.300999
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_41,0.4282467,28.32382
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_74,1.2819126,27.349762
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_64,3.4187236,31.924511
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_299,0.73639536,28.073278
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_205,3.1422806,31.65237
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_128,2.151683,30.671618
PZ-MB-TChIC-mESCs-rep4-H3K4me3-2_262,2.7396872,31.251339
